Legal Manager	{'category': '', 'description': 'We provide consulting, technology and services for your legal operations.', 'tags': 'Legal, Legal Tech'}
Just Me Technologies	{'category': '', 'description': 'At Just Me, we help companies towards GDPR compliance, while giving back control of the personal data to their real owners: the users.', 'tags': 'Financial Services, FinTech, Information Technology, Legal Tech, SaaS, Software'}
Advokatguiden.no	{'category': '', 'description': 'Finn Norges beste advokater på AdvokatGuiden.no Vi hjelper deg å finne norske advokater over hele landet.', 'tags': 'Legal Tech'}
Tiqtime	{'category': '', 'description': 'TIQ’s mission is to explore new technologies to help people live and work smarter.', 'tags': 'Email, Legal, Legal Tech, Online Portals, Web Browsers'}
Student Connect	{'category': '', 'description': 'Student Connect helps evaluate and place entry-level legal talent by adopting a holistic approach based on actual performance feedback.', 'tags': 'Employment, Human Resources, Legal, Legal Tech'}
Trustlog	{'category': '', 'description': 'Recorded Handshake Deals On The Go', 'tags': 'Blockchain, Legal Tech'}
Divorce AI	{'category': '', 'description': 'Divorce AI is a B2C divorce financial planner that can predict child support, alimony, asset separation options, future budget and more.', 'tags': 'Artificial Intelligence, FinTech, Legal Tech'}
ECL Direct	{'category': '', 'description': 'ECL Direct is an online accounting firm that simplifies the accounting life of entrepreneurs and company creators.', 'tags': 'Accounting, Business Development, Legal, Legal Tech, Management Consulting'}
Grandeo Labs	{'category': '', 'description': 'Blockchain Applications & Cybersecurity', 'tags': 'Information Technology, Legal Tech, Software'}
EPIQ	{'category': '', 'description': 'Epiq Systems provides legal process outsourcing (LPO) services in the United States and internationally.', 'tags': 'Document Management, Ediscovery, Information Technology, Legal, Legal Tech'}
The Legal Capsule	{'category': '', 'description': 'The Legal Capsule is a contract lifecycle management (CLM) platform for companies to manage all their legal contracts.', 'tags': 'Contact Management, Intellectual Property, Legal Tech'}
Aalbul Ltd	{'category': '', 'description': 'Aalbun provides you with a predictable budget and gives you access to a highly talented global pool of IP professionals.', 'tags': 'Legal, Legal Tech'}
Testamenta	{'category': '', 'description': 'Testamenta is an online portal that enables individuals to get their wills processed legally from anywhere.', 'tags': 'Legal, Legal Tech, Product Research'}
Legalfinder.com	{'category': '', 'description': 'Legalfinder.com is a legal platform company.', 'tags': 'Legal, Legal Tech'}
JUIT	{'category': '', 'description': 'JUIT is a lawtech developing elegant technology so law practitioners do more in less time making data-driven decisions every day', 'tags': 'Analytics, Big Data, Business Intelligence, Legal Tech, Software'}
Assembly Software	{'category': '', 'description': 'Assembly Software is a legal technology company that is used by litigation and settlement firms, insurance companies, and defense firms.', 'tags': 'Legal, Legal Tech, Software'}
myBarrister	{'category': '', 'description': 'myBarrister is an online portal that provides direct access to legal advice barristers.', 'tags': 'Direct Marketing, E-Commerce, Legal, Legal Tech'}
Torrent Detective	{'category': '', 'description': 'Online anti-piracy service', 'tags': 'Analytics, Legal Tech, Software'}
JustBeagle	{'category': '', 'description': 'JustBeagle is the UK’s first market search and comparison site.', 'tags': 'Law Enforcement, Legal, Legal Tech'}
CodeLex	{'category': '', 'description': 'A Legal Tech startup', 'tags': 'Information Technology, Legal Tech'}
Bisnode	{'category': '', 'description': 'Bisnode is an European Data & Analytics company that enables people to make smart decisions.', 'tags': 'B2B, B2C, Big Data, Commercial, Credit, Information Services, Legal Tech'}
Zweispace	{'category': '', 'description': 'Top PropTech Company in APAC region,  awarded blockchain, Smartcontract patents, AI Architect, IoT, earthquake solution, Finteh & LegalTech.', 'tags': 'Architecture, Artificial Intelligence, Blockchain, FinTech, Internet of Things, Legal Tech, Predictive Analytics, Real Estate Investment, Smart Building'}
DocsCorp	{'category': '', 'description': 'DocsCorp designs easy-to-use software and services for document professionals who use enterprise content management systems.', 'tags': 'Content, Document Management, Information Services, Information Technology, Legal Tech, Software'}
APARAVI Software Corp	{'category': '', 'description': 'Aparavi provides data intelligence, automation software and services that empower organizations with control and knowledge of their data', 'tags': 'Business Intelligence, Cloud Data Services, Compliance, Data Center Automation, Legal Tech, SaaS, Software'}
Pibisi	{'category': '', 'description': 'Automatised KYC for regulated companies', 'tags': 'FinTech, InsurTech, Legal Tech, Software'}
Assistent.by	{'category': '', 'description': 'Assistent.by is team of professionals in the field of Internet projects (accounting and legal services).', 'tags': 'Accounting, Cloud Computing, Legal, Legal Tech'}
Lexware	{'category': '', 'description': 'Legal Tech company working with clients across Africa.', 'tags': 'Legal Tech'}
Nuvalaw	{'category': '', 'description': 'Resolving claims and disputes by processing legal information efficiently.', 'tags': 'Consulting, Information Technology, Legal, Legal Tech'}
Attorneys.org LLC	{'category': '', 'description': 'Online marketplace for legal services. Attorney and law firm directory with ratings and reviews.', 'tags': 'Consulting, Legal, Legal Tech'}
Expert Institute	{'category': '', 'description': 'Expert Institute is empowering firms with the world’s leading expertise.', 'tags': 'Consulting, Information Technology, Law Enforcement, Legal, Legal Tech'}
Prifina	{'category': '', 'description': 'Prifina is building tools that empower individuals to get superior value from their data; and user-centric data tools for developers.', 'tags': 'Artificial Intelligence, Big Data, Blockchain, Developer APIs, Legal Tech, Machine Learning, Open Source, Privacy, Software, Wealth Management'}
Legal Logs	{'category': '', 'description': 'LegalLogs empowers clients through mobile and desktop interfaces to feed task driven information into a case.', 'tags': 'Document Management, Information Services, Legal, Legal Tech, Software'}
passingboxes	{'category': '', 'description': 'passingboxes provides services to help secure your digital legacy and pass on the things that really matter.', 'tags': 'Information Services, Legal Tech, Web Browsers'}
Nefelex	{'category': '', 'description': 'Management and remote work for lawyers. All-in-one platform to manage your law firm anywhere', 'tags': 'B2B, Cloud Computing, Legal, Legal Tech, Project Management, SaaS, Software'}
CloudNine	{'category': '', 'description': 'eDiscovery automation company, SaaS', 'tags': 'Cloud Computing, Cloud Data Services, Document Management, Ediscovery, Enterprise Software, Information Technology, Legal, Legal Tech, SaaS, Software'}
Walkers	{'category': '', 'description': 'Walkers is an international law firm that provides legal, corporate, compliance, and fiduciary services to global corporations.', 'tags': 'Asset Management, Compliance, Finance, Legal, Legal Tech'}
CheKin	{'category': '', 'description': 'Chekin is the new standard to Check-in Guests. We digitalize guest registration to offer frictionless check-in to the tourism industry.', 'tags': 'Hospitality, Hotel, Information Technology, Legal Tech, Mobile Apps, SaaS, Software, Travel Accommodations, Vacation Rental'}
Prime Clerk	{'category': '', 'description': 'The new level of professionalism, innovation and transparency in bankruptcy administration.', 'tags': 'Legal, Legal Tech'}
Hukumonline.com	{'category': '', 'description': 'Hukumonline.com is a reg-tech company that provides the most complete, integrated and trusted legal products and services.', 'tags': 'Information Services, Legal, Legal Tech, Software'}
RightNow	{'category': '', 'description': 'RightNow revolutionizes peoples’ access to justice by reimbursing consumer claims within 24 hours, thus providing “justice-as-a-service”.', 'tags': 'Consumer, FinTech, Legal Tech'}
ZENDOC	{'category': '', 'description': 'Contract management made easy.', 'tags': 'Information Technology, Internet, Legal Tech'}
Pixsy	{'category': '', 'description': 'Pixsy helps professional photographers, artists and businesses find and fight image theft online.', 'tags': 'Image Recognition, Legal, Legal Tech, Photography, Software, Visual Search'}
6clicks	{'category': '', 'description': 'Risk assessment, risk management and compliance platform', 'tags': 'Compliance, Cyber Security, Legal Tech, Risk Management, Software'}
Lexplique	{'category': '', 'description': 'Lexplique operates a translation service and other services for lawyers around the world.', 'tags': 'Law Enforcement, Legal, Legal Tech, Translation Service'}
InfoTrack	{'category': '', 'description': 'InfoTrack is a global innovator in legal technology servicing the needs of the legal market.', 'tags': 'Legal, Legal Tech, Productivity Tools, SaaS'}
Lytt	{'category': '', 'description': 'Lytt is the first digital assistant that makes it easy and safe for employees to communicate sensitive topics at work', 'tags': 'Human Resources, Legal Tech, Software'}
Kurier	{'category': '', 'description': 'Kurier offers a data analytics platform so legal firms can monitor all the happenings going on within the Brazilian justice system.', 'tags': 'Legal, Legal Tech, Software'}
SurePoint Technologies	{'category': '', 'description': "For more than 40 years, law firms have relied on SurePoint's Legal Management System (LMS) to unlock higher performance.", 'tags': 'Legal Tech, Software'}
LexCheck	{'category': '', 'description': 'LexCheck uses computational linguistics technology to help improve the preparation of legal documents and other literature.', 'tags': 'Artificial Intelligence, Contact Management, Legal, Legal Tech, Natural Language Processing, SaaS, Software'}
Red Marker - AI powered compliance	{'category': '', 'description': 'Red Marker’s cloud-based SaaS platform automatically analyses digital content for probabilistic compliance risk using AI, ML and NLP', 'tags': 'Artificial Intelligence, Compliance, Education, Information Technology, Internet, Legal Tech, Machine Learning, SaaS'}
Pointer Brand Protection	{'category': '', 'description': 'Online brand protection that is monitoring e-commerce websites, domains and social media for intellectual property infringements.', 'tags': 'Domain Registrar, E-Commerce, Image Recognition, Information Technology, Intellectual Property, Legal, Legal Tech, Security, Social Media'}
Upstock	{'category': '', 'description': 'Worker equity management as a service, Founder Equity, Performance Based Equity, Saas, Legal Services, Membership', 'tags': 'Financial Services, FinTech, Legal, Legal Tech, SaaS, Software'}
Origin X Capital	{'category': '', 'description': 'A leading consultancy firm specialised in global business, legal, governance, and compliance for the financial technologies industry.', 'tags': 'Consulting, Financial Services, Legal, Legal Tech, Venture Capital'}
One Legal	{'category': '', 'description': 'One Legal is a suite of online tools that helps law firms and litigants to connect with the courts and their cases.', 'tags': 'Document Management, Legal, Legal Tech, Logistics, Software'}
LeadsOnline	{'category': '', 'description': 'LeadsOnline provides actionable intelligence that impacts the increased clearance rates of Part 1 crimes for law enforcement agencies.', 'tags': 'CivicTech, GovTech, Law Enforcement, Legal, Legal Tech'}
Congruity360	{'category': '', 'description': 'Congruity360, a single-source provider of Data Governance and eDiscovery solutions for corporations, law firms, & government organizations.', 'tags': 'Cloud Data Services, Cloud Infrastructure, Compliance, Ediscovery, Information Services, Information Technology, Infrastructure, Legal Tech, Risk Management'}
UFP Fintech	{'category': '', 'description': 'UFP Fintech invests in early stage Fintech, Proptech & Legaltech startups', 'tags': 'Angel Investment, Financial Services, FinTech, Legal Tech, Property Management, Venture Capital'}
RTIwala	{'category': '', 'description': 'RTIwala is a citizen-centric startup, empowering the masses through sensible content and affordable legal services.', 'tags': 'Consulting, Content Creators, Legal, Legal Tech, Media and Entertainment, News'}
Intelllex	{'category': '', 'description': 'Intelllex helps law firms unlock insights from their dormant data and discover what they really know.', 'tags': 'Information Technology, Legal, Legal Tech, Software'}
Legility	{'category': '', 'description': 'Legility provides consulting, technology, managed solutions, and flexible legal talent engagement services to corporations and law firms.', 'tags': 'Consulting, Information Technology, Legal, Legal Tech, Professional Services'}
Bella Professional Services	{'category': '', 'description': 'home of exceptional professional services at affordable prices.', 'tags': 'Facilities Support Services, Legal, Legal Tech, Professional Services'}
Mind-Alliance Systems	{'category': '', 'description': 'Actionable Business Intelligence for Lawyers', 'tags': 'Knowledge Management, Legal Tech, SaaS, Semantic Web, Software'}
AuraLawgic	{'category': '', 'description': 'Online platform for legal working professions.', 'tags': 'Legal Tech'}
CourtListener	{'category': '', 'description': 'CourtListener is a free legal research website containing millions of legal opinions from federal and state courts.', 'tags': 'Database, Legal, Legal Tech'}
Opus 2 International	{'category': '', 'description': 'Opus 2 provides litigation and court reporting services from locations on three continents.', 'tags': 'Consulting, Law Enforcement, Legal, Legal Tech'}
Legaltech	{'category': '', 'description': 'Digital data recovery service business', 'tags': 'Legal Tech, Management Consulting, Professional Services'}
Widr	{'category': '', 'description': 'Change the way we browse internet, starting with legal. Instead of getting millions of results for a few keywords, we answer your requests.', 'tags': 'Legal, Legal Tech, Mobile, Productivity Tools, SaaS, Search Engine, Software, Virtual Workforce'}
AppRocket	{'category': '', 'description': 'Fully-managed services marketplace for startup founders', 'tags': 'Artificial Intelligence, Computer Vision, E-Commerce, Information Technology, Legal Tech, Machine Learning, Product Management, Ride Sharing, SaaS'}
Legalku	{'category': '', 'description': 'Legalku is a legal tech company located in Kuningan Timur.', 'tags': 'Finance, Legal Tech, Logistics'}
Divorceify	{'category': '', 'description': 'A comprehensive divorce marketplace utilizing predictive technology to connect divorce consumers to vetted professional help & resources.', 'tags': 'Consumer, Legal, Legal Tech, Marketplace, Professional Networking'}
Livesense	{'category': '', 'description': 'Livesense aim to make our customers happy by using their services.', 'tags': 'Career Planning, Legal Tech, Recruiting'}
Loom Analytics	{'category': '', 'description': 'Loom Analytics is a legal data analytics company that builds analytics products for the legal and insurance industries.', 'tags': 'Analytics, Consulting, Information Technology, Legal, Legal Tech'}
LeapXpert Ltd	{'category': '', 'description': 'LeapXpert is a company who creates a platform that finally allows company employees to communicate with their clients on their own terms.', 'tags': 'B2C, Communication Hardware, Information and Communications Technology (ICT), InsurTech, Legal Tech, Software'}
LAWIO	{'category': '', 'description': 'LAWIO offers a wide range of information about tenancy law in Germany.', 'tags': 'Information Technology, Internet, Legal, Legal Tech, Software'}
Anwalt.de	{'category': '', 'description': 'Anwalt.de is legal platform that connects individuals and companies with lawyers.', 'tags': 'Information Services, Legal, Legal Tech, Online Portals'}
Marketly	{'category': '', 'description': 'Impactful Anti-piracy & Brand Protection Solutions.', 'tags': 'Enterprise Software, Legal Tech, SaaS'}
Stenovate	{'category': '', 'description': 'The only collaborative project management platform for legal transcript professionals.', 'tags': 'Legal, Legal Tech'}
Codekeeper BV	{'category': '', 'description': 'Source Code Escrow for Developers', 'tags': 'Internet, Legal, Legal Tech, Software'}
Sparqa Legal	{'category': '', 'description': 'The online legal platform providing expert guidance and auto-generated documents for business', 'tags': 'Legal, Legal Tech, Software'}
Bryan Cave Leighton Paisner	{'category': '', 'description': 'Bryan Cave Leighton Paisner is a fully integrated global law firm that provides clients with connected legal advice.', 'tags': 'Advice, Consulting, Legal, Legal Tech, Professional Services'}
Quiktract	{'category': '', 'description': 'P2P Legal Agreements, Payments & General Freelancer Tools', 'tags': 'Consumer Software, Freelance, Legal, Legal Tech, Mobile Apps, Mobile Payments'}
CodeREG	{'category': '', 'description': 'Smarter Compliance_', 'tags': 'Compliance, FinTech, Information Technology, Legal Tech'}
Pensieve	{'category': '', 'description': 'Pensieve is an AI-based legal research platform that helps users draft, review, and analyze legal documents.', 'tags': 'Artificial Intelligence, Legal, Legal Tech, Machine Learning, Natural Language Processing'}
LawCoin	{'category': '', 'description': 'LawCoin is a litigation finance and digital assets company.', 'tags': 'Blockchain, Financial Services, FinTech, Legal, Legal Tech, Lending, Venture Capital'}
ClearWay Law	{'category': '', 'description': 'The first 100% online law firm (online market place for legal services)', 'tags': 'Legal, Legal Tech'}
Legal Nodes	{'category': '', 'description': 'Legal Nodes is an online platform that helps tech startups define their legal needs and get it done globally quickly and easily.', 'tags': 'Blockchain, Information Technology, Legal, Legal Tech, Service Industry'}
McCarthyFinch	{'category': '', 'description': 'Changing how law works', 'tags': 'Artificial Intelligence, Legal Tech'}
1LAW	{'category': '', 'description': '1LAW is a mobile application that offers information about the law and provides help through lawyers.', 'tags': 'Legal, Legal Tech, Mobile Apps, Professional Networking, Professional Services'}
Lawtap	{'category': '', 'description': 'LawTap is the booking engine for lawyers.', 'tags': 'Consulting, Information Technology, Legal, Legal Tech, Software'}
BlockAxs GmbH	{'category': '', 'description': 'The BlockAxs toolbox will offer lifecycle management tools for your tokenization. Make it easy and secure!', 'tags': 'Blockchain, Contact Management, FinTech, Information Technology, Legal Tech, Security'}
GetID	{'category': '', 'description': 'Identity Verification Solution, KYC/Aml checks, Facial Recognition', 'tags': 'Information Technology, Legal Tech, Software'}
InFront Compliance, Inc.	{'category': '', 'description': 'SaaS platform that helps companies close vendor deals faster without sacrificing compliance.', 'tags': 'Compliance, Information Technology, Legal, Legal Tech'}
ExpressSteuer	{'category': '', 'description': 'AI-powered software automating the process of filing a german return', 'tags': 'Financial Services, Legal Tech, Software'}
Whooster	{'category': '', 'description': 'Whooster  Investigative  Data & Technology Platform.', 'tags': 'Analytics, Fraud Detection, Law Enforcement, Legal Tech, National Security, Risk Management, Software'}
peacefully	{'category': '', 'description': 'peacefully streamlines and automates end of life logistics for surviving loved ones', 'tags': 'Elder Care, Elderly, Financial Services, FinTech, Legal Tech'}
Summize	{'category': '', 'description': 'Legal Tech', 'tags': 'Information Technology, Legal, Legal Tech, Natural Language Processing, Predictive Analytics, Software'}
CEB	{'category': '', 'description': 'CEB is a legal services company that provides practical legal resources to help lawyers achieve success.', 'tags': 'Law Enforcement, Legal, Legal Tech'}
LegalPassage	{'category': '', 'description': 'Legal Passage educates and breaks down the divorce process into milestones and allows customers to more efficiently consume legal advice.', 'tags': 'Legal, Legal Tech, SaaS, Software'}
Legal Automation	{'category': '', 'description': 'Legal Automation is a software company that focuses on providing products intended for Underwriting and Claim Adjustment.', 'tags': 'Artificial Intelligence, Insurance, Legal Tech, Software'}
Cogneesol Inc.	{'category': '', 'description': 'Looking for an innovative and low-cost outsourcing service provider? Cogneesol is your ideal choice as the company.', 'tags': 'Accounting, B2B, Contact Management, Data Mining, Financial Services, Insurance, Legal, Legal Tech, Mobile Apps, Virtual Assistant'}
Legal One GmbH	{'category': '', 'description': 'Legal One is an agency for software development, marketing and content.', 'tags': 'Information Services, Information Technology, Legal Tech, Software'}
RegHub	{'category': '', 'description': 'RegHub is data-driven platform to reduce cost & complexity in regulatory change management and compliance through automation & collaboration', 'tags': 'Information Technology, Legal Tech, Software'}
Intaker	{'category': '', 'description': 'Intaker AI captures and qualifies prospective clients for law firms.', 'tags': 'Internet, Legal Tech, SaaS'}
Check in Scan	{'category': '', 'description': 'The most downloaded app for registering your holiday guests for legal compliance. Scan, Sign & Send!', 'tags': 'Hospitality, Hotel, Legal Tech, Mobile Apps, SaaS, Travel Accommodations, Vacation Rental'}
Digitory Legal	{'category': '', 'description': 'Digitory Legal is an automated budgeting and resource management platform for law firms and legal departments.', 'tags': 'Legal, Legal Tech, SaaS, Software'}
Balko	{'category': '', 'description': 'Balko is the first trading platform focused on illiquid assets in Brazil. We connect buyers and sellers of legal claims and NPLs', 'tags': 'Consulting, Financial Services, FinTech, Internet, Legal Tech, Trading Platform'}
CanadaVisa	{'category': '', 'description': 'CanadaVisa provides legal services related to Canadian immigration matters.', 'tags': 'Consulting, Legal, Legal Tech'}
LegalDocs	{'category': '', 'description': 'LegalDocs is a one stop shop for all your enterprise/ business related documentation service.', 'tags': 'Business Development, Consulting, Legal, Legal Tech, Software'}
Timeliss	{'category': '', 'description': 'Timeliss is a late-life technology innovations company that brings health, wealth and legacy planning matters onto one platform.', 'tags': 'Elder Care, Employee Benefits, Family, Information Technology, Legal Tech, Personal Finance, Wealth Management, Wellness'}
Legex	{'category': '', 'description': 'Legex is a legal service facilitator.', 'tags': 'Consulting, Legal Tech'}
TIQK	{'category': '', 'description': 'We simplify financial advice compliance', 'tags': 'Compliance, Financial Services, FinTech, Legal Tech'}
AiRelo	{'category': '', 'description': "World's First City Registration Assistant", 'tags': 'Artificial Intelligence, Government, GovTech, Human Resources, Information and Communications Technology (ICT), Information Services, Information Technology, Insurance, InsurTech, Legal Tech, Productivity Tools, SaaS, Virtual Assistant'}
DADSUN	{'category': '', 'description': 'The smart way to choose lawyer', 'tags': 'Artificial Intelligence, Information Technology, Legal, Legal Tech, Marketplace, Professional Services'}
Fiberhome	{'category': '', 'description': 'Fiberhome Telecommunication Technologies designs and manufactures telecommunication products.', 'tags': 'Communication Hardware, Hardware, Legal Tech, Manufacturing'}
Pergamin	{'category': '', 'description': 'Parchment is a solution that will organize the contracting process in your company. Create, negotiate and sign contracts in one secure tool.', 'tags': 'Legal Tech, Software'}
Valla	{'category': '', 'description': 'Data-driven tools for the legal industry', 'tags': 'Legal Tech, SaaS, Software'}
Gino LegalTech	{'category': '', 'description': 'Gino LegalTech is a legal startup that specialized in contract robotization.', 'tags': 'Contact Management, Legal, Legal Tech, Software'}
The National Law Review	{'category': '', 'description': 'The National Law Review is an online legal publication website focusing on breaking legal news for business and legal professionals.', 'tags': 'Legal Tech, News, Publishing'}
MGROUP	{'category': '', 'description': 'Tech Consulting & Project Management', 'tags': 'Blockchain, Consulting, Drones, Information Technology, Internet, Legal Tech'}
VantageBP	{'category': '', 'description': 'Brand Protection for the Modern World', 'tags': 'E-Commerce, Legal, Legal Tech'}
Legalbird	{'category': '', 'description': 'Legalbird helps consumers to solve their legal issues within minutes.', 'tags': 'Consulting, Internet, Legal Tech, Professional Services'}
Kontrak Hukum (Buatkontrak)	{'category': '', 'description': 'Kontrak Hukum (Buatkontrak) is a legal tech company located in Menteng.', 'tags': 'B2B, Legal Tech, Small and Medium Businesses'}
a360inc	{'category': '', 'description': 'a360inc is an employee-owned company', 'tags': 'Information Technology, Law Enforcement, Legal, Legal Tech'}
Document Modelling	{'category': '', 'description': 'Document Modelling is a Tech start up with a focus on the legal sector.', 'tags': 'Big Data, Business Intelligence, Cloud Data Services, Data Integration, Data Visualization, Database, Document Preparation, E-Signature, Information Technology, Legal Tech'}
Legalboards.io	{'category': '', 'description': 'Legalboards offers an agile workflow management system for legal practice.', 'tags': 'Collaboration, Information Services, Legal, Legal Tech, Productivity Tools, Project Management, Software'}
JDoe	{'category': '', 'description': 'Anonymous platform for reporting sexual misconduct', 'tags': 'Legal, Legal Tech, Mobile Apps, Privacy, Security'}
Mercatório	{'category': '', 'description': 'Mercatório was created in order to provide liquidity to those who hold this title and to facilitate the prospection of those who want to buy', 'tags': 'Credit, Finance, Financial Services, FinTech, Legal Tech'}
digitalCounsels	{'category': '', 'description': 'digitalCounsels provides a platform which allows legal service providers to digitize their business model.', 'tags': 'Internet, Legal, Legal Tech, Software'}
LegalForms	{'category': '', 'description': 'Document and Process Automation for small and medium sized law firms.', 'tags': 'Legal Tech'}
F-LEX	{'category': '', 'description': 'F-LEX is an online platform which connects pre-vetted law students to law firms and general counsel for a flexible, on demand service.', 'tags': 'Legal, Legal Tech'}
Suyo	{'category': '', 'description': 'Suyo leverages innovative technology to provide low-income families with affordable and reliable property rights formalization services.', 'tags': 'Consulting, Information Services, Information Technology, Legal Tech'}
Tagdox	{'category': '', 'description': 'Tagdox is a document analysis company developing a game changing technology in the document space for professional services.', 'tags': 'Document Management, Information Technology, Legal Tech'}
ipQuants AG	{'category': '', 'description': 'Innovation Analytics, Big Data,  Legal Analytics', 'tags': 'Analytics, Big Data, Business Intelligence, Legal Tech, Machine Learning, Natural Language Processing'}
Easyoffer	{'category': '', 'description': 'Easyoffer is a marketplace that serves as the meeting point for lawyers, accountants and clients.', 'tags': 'Information Services, Legal Tech, Marketplace, Professional Services'}
ZHIANT	{'category': '', 'description': 'ZHIANT is an on-demand legal outsourcing marketplace that offers smart and easy way for small-to-medium firms to scale resources.', 'tags': 'Consulting, Information Technology, Legal, Legal Tech, Marketplace'}
FMeasure	{'category': '', 'description': 'FMeasure provides artificial intelligence based services for merger and acquisition, corporate analytics and risk analysis.', 'tags': 'Analytics, Artificial Intelligence, Data Mining, Legal Tech, Machine Learning, Market Research, Natural Language Processing'}
Branding Technology Japan	{'category': '', 'description': 'Branding Technology is a Digital marketing business', 'tags': 'Freelance, Legal Tech, Management Consulting'}
OneWill	{'category': '', 'description': 'SaaS', 'tags': 'Blockchain, Consumer Software, Information Technology, Legal Tech, SaaS, Software'}
HELM360	{'category': '', 'description': 'Helm360 has gained extensive expertise in business intelligence and analytics.', 'tags': 'Information Services, Information Technology, Legal, Legal Tech, Software'}
Infolegale	{'category': '', 'description': 'Infolegale provides a legal information platform to monitor company solvency.', 'tags': 'Business Intelligence, Consulting, Information Services, Information Technology, Legal, Legal Tech, Software'}
SheriaSoft	{'category': '', 'description': 'SheriaSoft takes your legal practice into the palm of your hands', 'tags': 'Legal, Legal Tech, Management Information Systems, SaaS, Software, Web Hosting'}
Lawflex	{'category': '', 'description': 'LawFlex is a legal resource firm that allows businesses to access lawyers on a flexible basis at competitive rates.', 'tags': 'Legal Tech, Professional Networking, Professional Services'}
BlackStone Discovery	{'category': '', 'description': 'BlackStone Discovery is a consulting legal company located in Palo Alto.', 'tags': 'Consulting, Legal, Legal Tech'}
Hipla	{'category': '', 'description': 'Hipla is the smarter way to buy and sell property.', 'tags': 'InsurTech, Legal Tech, Real Estate'}
Claudius Legal Intelligence, Inc.	{'category': '', 'description': 'Legal Tech, SaaS, Predictive Analytics', 'tags': 'Legal Tech, SaaS, Software'}
Route1	{'category': '', 'description': 'The future of legal recruitment', 'tags': 'Human Resources, Internet, Legal Tech'}
The Law App	{'category': '', 'description': "An 'on demand' legal technology & marketplace that allows consumers to locate local lawyers and connect with them instantly by voice & video", 'tags': 'Legal, Legal Tech'}
audaxly	{'category': '', 'description': 'Saas', 'tags': 'Compliance, Legal Tech, SaaS'}
iCEIBA	{'category': '', 'description': 'Claim recovery platform for Small and Medium Businesses financing rightful claims and litigation', 'tags': 'FinTech, Legal Tech'}
Alu	{'category': '', 'description': 'Alu helps users rent apartments in Porto Alegre.', 'tags': 'Legal, Legal Tech, Mobile, Real Estate, Software'}
CCPA Toll Free	{'category': '', 'description': 'CCPA Toll Free makes Simple Privacy. Manage CCPA and GDPR Requests. Meet Deadlines. Track Compliance.', 'tags': 'Compliance, Legal Tech'}
Izwan & Partners	{'category': '', 'description': 'Tech companies, VC, & startup law firm', 'tags': 'Consulting, Information Technology, Legal, Legal Tech, Venture Capital'}
deephound	{'category': '', 'description': 'The Augmented Intelligence Agency', 'tags': 'Artificial Intelligence, B2B, Big Data, Business Intelligence, Financial Services, FinTech, InsurTech, Legal Tech'}
ApexCLE	{'category': '', 'description': 'ApexCLE is a nation-wide continuing legal education "CLE" provider.', 'tags': 'Advice, Consulting, Education, Legal, Legal Tech'}
ZipClaims	{'category': '', 'description': 'Disrupting the plaintiff bar', 'tags': 'InsurTech, Legal Tech'}
fastMatter	{'category': '', 'description': 'Legal Accounts & Practice Management System', 'tags': 'Accounting, Billing, Collaboration, Enterprise Software, Legal, Legal Tech, Project Management, Real Time, Software'}
Lexvoco	{'category': '', 'description': 'Lexvoco specializes in offering legal technology and legal services.', 'tags': 'Legal, Legal Tech, Professional Services'}
Veloxiti	{'category': '', 'description': 'Thinking Software - Innovative Human-Computer Productivity', 'tags': 'Artificial Intelligence, Government, Health Diagnostics, Information Technology, InsurTech, Legal Tech, Real Estate, Software'}
ZICO Law	{'category': '', 'description': 'ZICO Law is a network of independent local law firms that provide value-added legal services for organizations and individuals to succeed.', 'tags': 'Business Development, Legal, Legal Tech, Professional Services'}
Logwise	{'category': '', 'description': 'Logwise is an independent and entrepreneurial fintech company.', 'tags': 'Compliance, Financial Services, FinTech, Information Services, Information Technology, Legal Tech'}
Beti	{'category': '', 'description': 'Beti provides tools for success in securing on-site safety while complying with legal requirements.', 'tags': 'Cloud Management, Construction, Information Technology, Legal Tech, Software'}
IP Checkups	{'category': '', 'description': 'IP Checkups is a patent software firm located in Berkeley, California.', 'tags': 'Consulting, Information Technology, Intellectual Property, Legal Tech, Management Consulting, Professional Services, Software'}
Valire	{'category': '', 'description': 'Valire is a software solution company that specializes in the field of artificial intelligence.', 'tags': 'Artificial Intelligence, Finance, Legal Tech'}
SUMMARLY	{'category': '', 'description': 'Summarizing Everyday Communication', 'tags': 'Artificial Intelligence, Consulting, Email, Information Technology, Legal Tech, Machine Learning, Natural Language Processing'}
SIËSDE	{'category': '', 'description': 'SIËSDE innovates, creates and prototypes legal and dispute resolution technologies.', 'tags': 'Consulting, Information Technology, Legal, Legal Tech, Software'}
Deep Legal	{'category': '', 'description': 'Deep Legal monitors, compares, and predicts portfolios of lawsuits developed for the corporate management of companies with court records.', 'tags': 'B2B, Big Data, Legal, Legal Tech, SaaS'}
Compliance Sign	{'category': '', 'description': 'AI and ML tool for compliance, regulatory, and policy operations assisting people and never fully automating.', 'tags': 'Artificial Intelligence, Compliance, FinTech, Insurance, Legal Tech, Machine Learning, Natural Language Processing, SaaS'}
Acaya	{'category': '', 'description': 'A Thai LegalTech startup specializing in legal information retrieval, analytics, and NLP.', 'tags': 'Information Technology, Legal Tech, Natural Language Processing'}
Bilr	{'category': '', 'description': 'SaaS, LegalTech', 'tags': 'Legal Tech, Software'}
